ref	pos	strand	convertedBaseQualities	convertedBaseCount	unconvertedBaseQualities	unconvertedBaseCount
11	1956592	+	F	1		0
11	2958486	-	F	1		0
11	2958496	-	F	1		0
11	2958499	-	F	1		0
11	2958500	-	:	1		0
11	2958505	-	F	1		0
11	2958509	-	F	1		0
11	5994882	-	F	1		0
11	5994883	-	F	1		0
11	5994885	-	F	1		0
11	5994886	-	F	1		0
11	5994890	-	F	1		0
11	5994891	-	F	1		0
11	5994894	-	F	1		0
11	5994902	-	F	1		0
11	5994903	-	F	1		0
11	5994908	-	F	1		0
11	5994912	-	F	1		0
11	5994913	-	F	1		0
11	5994929	-	F	1		0
11	5994930	-	F	1		0
11	5994933	-	F	1		0
11	7996035	+	F	1		0
11	7996040	+	F	1		0
11	7996042	+	F	1		0
11	7996046	+	F	1		0
11	7996051	+	F	1		0
11	7996062	+	F	1		0
11	7996063	+	F	1		0
11	7996064	+	F	1		0
11	7996065	+	F	1		0
11	7996070	+	F	1		0
11	7996072	+	F	1		0
11	8684727	+	F	1		0
11	8684730	+	F	1		0
11	8684752	+	F	1		0
11	8684757	+	F	1		0
11	8684758	+	F	1		0
11	8684760	+	F	1		0
11	8685717	+	F	1		0
11	8685720	+	F	1		0
11	8685721	+	F	1		0
11	8685725	+	F	1		0
11	8685728	+	F	1		0
11	8685736	+	F	1		0
11	8685737	+	F	1		0
11	8685743	+	F	1		0
11	8685746	+	F	1		0
11	8685749	+	F	1		0
11	8685757	+	F	1		0
11	10508156	-	F	1		0
11	10508160	-	F	1		0
11	10508170	-	F	1		0
11	10508171	-	F	1		0
11	10508172	-	F	1		0
11	10508175	-	F	1		0
11	10508176	-	F	1		0
11	10508188	-	F	1		0
11	10508189	-	F	1		0
11	10508192	-	F	1		0
11	10509071	-	F	1		0
11	10509073	-	F	1		0
11	10509074	-	F	1		0
11	10509088	-	F	1		0
11	10509090	-	F	1		0
11	10509240	-	F	1		0
11	10509242	-	F	1		0
11	10509247	-	F	1		0
11	10509257	-	F	1		0
11	10509258	-	F	1		0
11	10509262	-	F	1		0
11	10509268	-	F	1		0
11	10509270	-	F	1		0
11	10509280	-	F	1		0
11	10509293	-	F	1		0
11	10509298	-	F	1		0
11	16974763	-	F	1		0
11	16974767	-	F	1		0
11	16974778	-	F	1		0
11	16974783	-	F	1		0
11	16974786	-	F	1		0
11	16974789	-	F	1		0
11	16974790	-	F	1		0
11	16974791	-	F	1		0
11	16974798	-	FF	2		0
11	16974806	-	FF	2		0
11	16974812	-	FF	2		0
11	16974826	-	FF	2		0
11	16974829	-	FF	2		0
11	16974835	-	F	1		0
11	16974845	-	F	1		0
11	16974846	-	F	1		0
11	16974853	-	FF	2		0
11	16974854	-	FF	2		0
11	16974859	-	F	1		0
11	16974863	-	F	1		0
11	16974873	-	F	1		0
11	16974881	-	F	1		0
11	16974959	-	F	1		0
11	16974960	-	F	1		0
11	16974962	-	F	1		0
11	16974966	-	F	1		0
11	16974981	-	F	1		0
11	16974985	-	F	1		0
11	16974989	-	F	1		0
11	16974990	-	F	1		0
11	16974992	-	F	1		0
11	16974993	-	F	1		0
11	16974994	-	F	1		0
11	16975000	-	F	1		0
11	16975001	-	F	1		0
11	16975002	-	F	1		0
11	16975005	-	F	1		0
11	16975014	-	F	1		0
11	17075114	-	F	1		0
11	17075116	-	FF	2		0
11	17075117	-	FF	2		0
11	17075122	-	FF	2		0
11	17075126	-	FF	2		0
11	17075127	-	FF	2		0
11	17075140	-	F:	2		0
11	17075142	-	FF	2		0
11	17075149	-	FF	2		0
11	17075150	-	FF	2		0
11	17075152	-	FF	2		0
11	17077621	-	F	1		0
11	17077622	-	F	1		0
11	17077623	-	F	1		0
11	17077625	-	F	1		0
11	17077629	-	F	1		0
11	17077633	-	F	1		0
11	17077635	-	:	1		0
11	17077642	-	F	1		0
11	17077645	-	F	1		0
11	17077646	-	F	1		0
11	17077648	-	F	1		0
11	17077649	-	F	1		0
11	17077651	-	F	1		0
11	17077656	-	F	1		0
11	17228606	+	F	1		0
11	17228612	+	F	1		0
11	17228616	+	F	1		0
11	17228617	+	F	1		0
11	17228618	+	F	1		0
11	17228622	+	F	1		0
11	17228623	+	F	1		0
11	17228626	+	F	1		0
11	17228627	+	F	1		0
11	17228630	+	F	1		0
11	17228632	+	F	1		0
11	17228854	+	F	1		0
11	17228857	+	F	1		0
11	17228858	+	F	1		0
11	17228859	+	F	1		0
11	17228862	+	F	1		0
11	17228864	+	F	1		0
11	17228865	+	F	1		0
11	17228866	+	F	1		0
11	17228872	+	F	1		0
11	17228874	+	F	1		0
11	17228878	+	F	1		0
11	17228881	+	F	1		0
11	17228884	+	F	1		0
11	17228886	+	F	1		0
11	17228887	+	F	1		0
11	17228889	+	F	1		0
11	17228891	+	F	1		0
11	17228892	+	F	1		0
11	17228897	+	F	1		0
11	17228898	+	F	1		0
11	17229078	+	F	1		0
11	17229082	+	F	1		0
11	17229083	+	F	1		0
11	17229085	+	F	1		0
11	17229086	+	F	1		0
11	17229088	+	F	1		0
11	17229091	+	F	1		0
11	17229096	+	FF	2		0
11	17229097	+	FF	2		0
11	17229098	+	FF	2		0
11	17229100	+	FF	2		0
11	17229102	+	FF	2		0
11	17229103	+	FF	2		0
11	17229109	+	FF	2		0
11	17229111	+	FF	2		0
11	17229112	+	FF	2		0
11	17229116	+	FF	2		0
11	17229123	+	FF	2		0
11	17229124	+	FF	2		0
11	17229125	+	FF	2		0
11	17229129	+	FF	2		0
11	17229131	+	FF	2		0
11	17229135	+	FF	2		0
11	17229141	+	F	1		0
11	17435943	-	F	1		0
11	17435952	-	F	1		0
11	17435961	-	F	1		0
11	17435963	-	F	1		0
11	17435968	-	F	1		0
11	17435969	-	F	1		0
11	17435971	-	F	1		0
11	17435972	-	F	1		0
11	17435975	-	F	1		0
11	17435978	-	F	1		0
11	18262160	+	F	1		0
11	18262185	+	F	1		0
11	18262193	+	F	1		0
11	18262197	+	F	1		0
11	18262982	+	F	1		0
11	18262983	+	F	1		0
11	18262986	+	F	1		0
11	18262987	+	F	1		0
11	18262997	+	F	1		0
11	18262999	+	F	1		0
11	18263004	+	F	1		0
11	18263005	+	F	1		0
11	18263006	+	F	1		0
11	18263009	+	F	1		0
11	18263018	+	F	1		0
11	18263025	+	F	1		0
11	18263026	+	F	1		0
11	18263031	+	F	1		0
11	18263034	+	F	1		0
11	18263035	+	F	1		0
11	18263036	+	F	1		0
11	18405500	+	F	1		0
11	18405502	+	F	1		0
11	18405508	+	F	1		0
11	18405517	+	F	1		0
11	18405537	+	F	1		0
11	18407120	+	F	1		0
11	18407125	+	F	1		0
11	18407143	+	F	1		0
11	18407146	+	F	1		0
11	18407147	+	F	1		0
11	18407156	+	F	1		0
11	18407157	+	F	1		0
11	18407161	+	F	1		0
11	18665556	+	F	1		0
11	18665563	+	F	1		0
11	18665579	+	F	1		0
11	27888212	-	F	1		0
11	27888214	-	F	1		0
11	27888219	-	F	1		0
11	27888221	-	F	1		0
11	27888242	-	F	1		0
11	27889591	-	F	1		0
11	27889592	-	F	1		0
11	27889594	-	F	1		0
11	27889597	-	F	1		0
11	27889600	-	F	1		0
11	27889606	-	F	1		0
11	27890314	-	F	1		0
11	27890808	-	F	1		0
11	27890819	-	F	1		0
11	27890821	-	F	1		0
11	27890833	-	F	1		0
11	27890834	-	F	1		0
11	27890835	-	F	1		0
11	27890840	-	F	1		0
11	27890845	-	F	1		0
11	27890885	-	F	1		0
11	27890890	-	F	1		0
11	27890892	-	F	1		0
11	27890901	-	F	1		0
11	27890905	-	F	1		0
11	27890914	-		0	F	1
11	27890918	-	F	1		0
11	27890920	-	F	1		0
11	27890923	-	F	1		0
11	27890927	-	F	1		0
11	32097191	+	F	1		0
11	32097199	+	F	1		0
11	32097206	+	FF	2		0
11	32097207	+	FF	2		0
11	32097213	+	FF	2		0
11	32097217	+	FF	2		0
11	32097223	+	FF	2		0
11	32097234	+	FF	2		0
11	32097237	+	FF	2		0
11	32097249	+	F	1		0
11	32097251	+	F	1		0
11	32097252	+	F	1		0
11	33703664	-	F	1		0
11	33703668	-	F	1		0
11	33703674	-	F	1		0
11	33703675	-	F	1		0
11	33703680	-	F	1		0
11	33703681	-	F	1		0
11	33703684	-	:	1		0
11	33703687	-	F	1		0
11	33703688	-	F	1		0
11	33703691	-	F	1		0
11	33703693	-	F	1		0
11	33703695	-	F	1		0
11	33703704	-	F	1		0
11	33703710	-	F	1		0
11	33703712	-	F	1		0
11	33703715	-	F	1		0
11	33703717	-	F	1		0
11	35874356	+	F	1		0
11	35874362	+	F	1		0
11	35874373	+	F	1		0
11	35874379	+	F	1		0
11	35874380	+	F	1		0
11	35874381	+	F	1		0
11	35874388	+	F	1		0
11	40635730	-	F	1		0
11	40635731	-	F	1		0
11	40635732	-	F	1		0
11	40635737	-	F	1		0
11	40635738	-	F	1		0
11	40635749	-	F	1		0
11	40635755	-	F	1		0
11	40635762	-	F	1		0
11	40635764	-	F	1		0
11	40635767	-	F	1		0
11	40635770	-	F	1		0
11	40635771	-	F	1		0
11	40635772	-	F	1		0
11	44540465	-	F	1		0
11	44540466	-	F	1		0
11	44540467	-	:	1		0
11	44540468	-	F	1		0
11	44540469	-	F	1		0
11	44540478	-	F	1		0
11	44540488	-	F	1		0
11	44540490	-	F	1		0
11	44540491	-	F	1		0
11	44540494	-	F	1		0
11	44540495	-	F	1		0
11	44540502	-	F	1		0
11	44540505	-	F	1		0
11	44540508	-	F	1		0
11	46368028	+	F	1		0
11	46368030	+	F	1		0
11	46368033	+	F	1		0
11	46368034	+	F	1		0
11	46368037	+	F	1		0
11	46368050	+	F	1		0
11	46368052	+	F	1		0
11	46368054	+	F	1		0
11	47191505	-	F	1		0
11	47191506	-	F	1		0
11	47191513	-	F	1		0
11	47191514	-	F	1		0
11	47191515	-	F	1		0
11	47191517	-	F	1		0
11	47191525	-	F	1		0
11	47191526	-	F	1		0
11	57086713	-	F	1		0
11	57086730	-	F	1		0
11	57086737	-	F	1		0
11	57086753	-	F	1		0
11	57086758	-	F	1		0
11	57086759	-	F	1		0
11	57086762	-	F	1		0
11	57086766	-	F	1		0
11	57086767	-	F	1		0
11	57086775	-	F	1		0
11	57086778	-	F	1		0
11	57086785	-	F	1		0
11	57086786	-	F	1		0
11	59244739	-	F	1		0
11	59244749	-	F	1		0
11	59244757	-	F	1		0
11	59244760	-	F	1		0
11	61796025	+	F	1		0
11	61796037	+	F	1		0
11	61796042	+	F	1		0
11	61796045	+	F	1		0
11	61796046	+	F	1		0
11	61796049	+	F	1		0
11	61796054	+	F	1		0
11	61796060	+	F	1		0
11	61796063	+	F	1		0
11	61964771	-	F	1		0
11	61964779	-	:	1		0
11	61964784	-	F	1		0
11	61964788	-	F	1		0
11	61964793	-	F	1		0
11	61964794	-	F	1		0
11	61964795	-	F	1		0
11	61964797	-	F	1		0
11	62012416	-	F	1		0
11	62012421	-	F	1		0
11	62012424	-	F	1		0
11	62012425	-	F	1		0
11	62012430	-	F	1		0
11	62012434	-	F	1		0
11	62012435	-	F	1		0
11	62012437	-	F	1		0
11	62012440	-	F	1		0
11	62012441	-	F	1		0
11	62012442	-	F	1		0
11	62331119	+	F	1		0
11	62331121	+	FF	2		0
11	62331123	+	FF	2		0
11	62331132	+	FF	2		0
11	62331138	+	FF	2		0
11	62331148	+	FF	2		0
11	62331154	+	FF	2		0
11	62331158	+	FF	2		0
11	62331159	+	FF	2		0
11	62331171	+	FF	2		0
11	62331173	+	FF	2		0
11	62331177	+	FF	2		0
11	62331180	+	F	1		0
11	62560304	-	F	1		0
11	62560307	-	F	1		0
11	62560308	-	F	1		0
11	62560312	-	F	1		0
11	62560314	-	F	1		0
11	62560316	-	F	1		0
11	62560318	-	F	1		0
11	62560326	-	F	1		0
11	62560327	-	F	1		0
11	62560328	-	F	1		0
11	62560331	-	F	1		0
11	62560333	-	F	1		0
11	62560341	-	F	1		0
11	62560343	-	F	1		0
11	62560351	-	F	1		0
11	62560352	-	F	1		0
11	62560353	-	F	1		0
11	62560358	-	F	1		0
11	62560361	-	F	1		0
11	62560373	-	F	1		0
11	62560375	-	F	1		0
11	62560382	-	F	1		0
11	62560389	-	F	1		0
11	62566816	-	F	1		0
11	62566817	-	F	1		0
11	62566819	-	F	1		0
11	62566821	-	F	1		0
11	62566823	-	F	1		0
11	62566826	-	F	1		0
11	62566827	-	F	1		0
11	62566828	-	F	1		0
11	62566829	-	F	1		0
11	62566835	-	F	1		0
11	62566836	-	F	1		0
11	62566841	-	F	1		0
11	62566842	-	F	1		0
11	62566843	-	F	1		0
11	62566848	-	F	1		0
11	62566851	-	F	1		0
11	62566855	-	F	1		0
11	62566857	-	F	1		0
11	62566861	-	F	1		0
11	62570999	-	F	1		0
11	62571001	-	F	1		0
11	62571004	-	F	1		0
11	62571008	-	F	1		0
11	62571014	-	F	1		0
11	62571021	-	F	1		0
11	62571025	-	F	1		0
11	62571033	-	F	1		0
11	62571038	-	F	1		0
11	62571044	-	F	1		0
11	62617340	-	F	1		0
11	62617346	-	F	1		0
11	62620499	-	F	1		0
11	62620500	-	F	1		0
11	62620505	-	F	1		0
11	62620506	-	F	1		0
11	62620508	-	F	1		0
11	62620509	-	F	1		0
11	62620510	-	F	1		0
11	62620511	-	F	1		0
11	62620512	-	F	1		0
11	62620523	-	F	1		0
11	62620527	-	F	1		0
11	62620530	-	F	1		0
11	62620531	-	F	1		0
11	62620534	-	F	1		0
11	62620535	-	F	1		0
11	62620536	-	F	1		0
11	62620541	-	F	1		0
11	62620542	-	F	1		0
11	62620543	-	F	1		0
11	62620548	-	F	1		0
11	62620549	-	F	1		0
11	62620550	-	F	1		0
11	62620551	-	F	1		0
11	62620552	-	F	1		0
11	62620555	-	F	1		0
11	62620556	-	F	1		0
11	62620557	-	F	1		0
11	62620560	-	F	1		0
11	62620561	-	:	1		0
11	62662847	-	F	1		0
11	62662850	-	F	1		0
11	62662854	-	F	1		0
11	62662858	-	F	1		0
11	62662860	-	F	1		0
11	62662862	-	F	1		0
11	62662863	-	F	1		0
11	64200218	+	F	1		0
11	64200219	+	F	1		0
11	64200220	+	F	1		0
11	64200229	+	F	1		0
11	64200230	+	F	1		0
11	64200239	+	F	1		0
11	64200242	+	F	1		0
11	64200246	+	F	1		0
11	64315090	+	F	1		0
11	64315093	+	F	1		0
11	64315094	+	F	1		0
11	64315096	+	F	1		0
11	64315099	+	F	1		0
11	64315108	+	F	1		0
11	64315112	+	F	1		0
11	64315113	+	F	1		0
11	64315116	+	F	1		0
11	64315118	+	F	1		0
11	64315125	+	F	1		0
11	64315131	+	F	1		0
11	64315132	+	F	1		0
11	64315919	+	F	1		0
11	64315920	+	F	1		0
11	64315921	+	F	1		0
11	64315925	+	F	1		0
11	64315927	+	F	1		0
11	64315931	+	F	1		0
11	64315936	+	F	1		0
11	64315946	+	F	1		0
11	64315948	+	F	1		0
11	64315953	+	F	1		0
11	64315954	+	F	1		0
11	65121755	-	F	1		0
11	65121762	-	F	1		0
11	65121763	-	F	1		0
11	65121766	-	F	1		0
11	65121767	-	F	1		0
11	65121775	-	F	1		0
11	65121778	-	F	1		0
11	65121779	-	F	1		0
11	65121781	-	F	1		0
11	65121783	-	F	1		0
11	65121786	-	F	1		0
11	65121792	-	F	1		0
11	65121793	-	F	1		0
11	65121794	-	F	1		0
11	65121796	-	F	1		0
11	65121798	-	F	1		0
11	65121799	-	F	1		0
11	65854896	-	F	1		0
11	65854898	-	F	1		0
11	65854899	-	F	1		0
11	65854905	-	F	1		0
11	65854908	-	F	1		0
11	65854909	-	F	1		0
11	65854914	-	F	1		0
11	65854915	-	F	1		0
11	65854916	-	F	1		0
11	65854918	-	F	1		0
11	65854919	-	F	1		0
11	65854920	-	F	1		0
11	65854921	-	F	1		0
11	65855161	-	F	1		0
11	65855162	-	F	1		0
11	65855163	-	F	1		0
11	65855165	-	F	1		0
11	65855168	-	F	1		0
11	65855178	-	F	1		0
11	65855179	-	F	1		0
11	65855180	-	F	1		0
11	65855181	-	F	1		0
11	65855182	-	F	1		0
11	65855184	-	F	1		0
11	65855185	-	F	1		0
11	65855186	-	F	1		0
11	65855187	-	F	1		0
11	65855188	-	F	1		0
11	65855189	-	F	1		0
11	65855193	-	F	1		0
11	65855197	-	F	1		0
11	65855198	-	F	1		0
11	65855257	-	F	1		0
11	65855258	-	:	1		0
11	65855261	-	:	1		0
11	65855262	-	F	1		0
11	65855265	-	F	1		0
11	65855266	-	F	1		0
11	65855267	-	F	1		0
11	65855268	-	F	1		0
11	65855269	-	F	1		0
11	65855272	-	F	1		0
11	65855276	-	F	1		0
11	65855287	-	F	1		0
11	65855288	-	F	1		0
11	65855289	-	F	1		0
11	65856169	-	F	1		0
11	65856170	-	F	1		0
11	65856172	-	F	1		0
11	65856175	-	F	1		0
11	65856178	-	F	1		0
11	66003998	+	F	1		0
11	66004004	+	F	1		0
11	66004005	+	F	1		0
11	66004008	+	F	1		0
11	66004012	+	F	1		0
11	66004013	+	F	1		0
11	66004024	+	F	1		0
11	66004025	+	F	1		0
11	66004026	+	F	1		0
11	66004029	+	F	1		0
11	66004030	+	F	1		0
11	66004031	+	F	1		0
11	66004032	+	F	1		0
11	66004035	+	F	1		0
11	66004036	+	F	1		0
11	66761956	-	F	1		0
11	66761962	-	F	1		0
11	66761964	-	F	1		0
11	66761966	-	F	1		0
11	66761967	-	F	1		0
11	66761968	-	F	1		0
11	66761988	-	F	1		0
11	73510705	+	F	1		0
11	73510707	+	F	1		0
11	73510708	+	F	1		0
11	73510721	+	FFF	3		0
11	73510722	+	FFF	3		0
11	73510744	+	F:FF	4		0
11	73510749	+	FFFF	4		0
11	73510758	+	FF	2		0
11	73510765	+	FF	2		0
11	73510768	+	FF	2		0
11	73510769	+	FF	2		0
11	74745743	-	F	1		0
11	74745746	-	F	1		0
11	74745755	-	FF	2	F	1
11	74745756	-	FF	2	F	1
11	74745760	-	FF	2	F	1
11	74745762	-	FF	2	F	1
11	74745770	-	FF	2	F	1
11	74745776	-	FF	2	F	1
11	74745816	-	F	1		0
11	74745817	-	F	1		0
11	74745830	-	F	1		0
11	74745842	-	F	1		0
11	74745844	-	F	1		0
11	74745845	-	F	1		0
11	74745862	-	F	1		0
11	74745869	-	F	1		0
11	74745872	-	F	1		0
11	74745914	-	F	1		0
11	74745915	-	F	1		0
11	74745929	-	F	1		0
11	74745939	-	F	1		0
11	74745940	-	F	1		0
11	74745950	-	F	1		0
11	74745953	-	F	1		0
11	74745954	-	F	1		0
11	74745957	-	F	1		0
11	74745961	-	F	1		0
11	74745970	-	F	1		0
11	74745973	-	F	1		0
11	74745974	-	F	1		0
11	74746115	-	F	1		0
11	74746116	-	F	1		0
11	74746119	-	F	1		0
11	74746121	-	F	1		0
11	74746122	-	F	1		0
11	74746123	-	F	1		0
11	74746128	-	F	1		0
11	74746129	-	FF	2		0
11	74746130	-	FF	2		0
11	74746132	-	FF	2		0
11	74746138	-	FF	2		0
11	74746145	-	FF	2		0
11	74746149	-	FF	2		0
11	74746157	-	FF	2		0
11	74746163	-	F	1		0
11	74746169	-	F	1		0
11	74746171	-	F	1		0
11	74746173	-	F	1		0
11	74965107	+	F	1		0
11	74965110	+	F	1		0
11	74965111	+	F	1		0
11	74965766	+	F	1		0
11	74965769	+	F	1		0
11	74965780	+	F	1		0
11	75400821	+	F	1		0
11	75400822	+	F	1		0
11	75401642	+	F	1		0
11	75401644	+	F	1		0
11	75401653	+	F	1		0
11	75401667	+	F	1		0
11	75401668	+	F	1		0
11	75402395	+	F	1		0
11	75402396	+	F	1		0
11	75402397	+	F	1		0
11	75402401	+	F	1		0
11	75402407	+	:	1		0
11	75402409	+	F	1		0
11	75402412	+	F	1		0
11	75402417	+	F	1		0
11	75402421	+	F	1		0
11	75402423	+	F	1		0
11	75402424	+	F	1		0
11	75402433	+	F	1		0
11	75402437	+	F	1		0
11	75404109	+	F	1		0
11	75404115	+	F	1		0
11	75404116	+	F	1		0
11	75404134	+	F	1		0
11	75404135	+	F	1		0
11	75404143	+	F	1		0
11	75404144	+	F	1		0
11	75404146	+	F	1		0
11	75404149	+	F	1		0
11	75404697	+	F	1		0
11	75404701	+	F	1		0
11	75404704	+	F	1		0
11	75404705	+	F	1		0
11	75404706	+	F	1		0
11	75404712	+	F	1		0
11	75404713	+	F	1		0
11	75404714	+	F	1		0
11	75404717	+	F	1		0
11	75404730	+	FF	2		0
11	75404731	+	FF	2		0
11	75404732	+	FF	2		0
11	75404740	+	FF	2		0
11	75404741	+	FF	2		0
11	75404742	+	FF	2		0
11	75404743	+	FFF	3		0
11	75404746	+	FFF	3		0
11	75404747	+	FFF	3		0
11	75404751	+	FFF	3		0
11	75404752	+	FFF	3		0
11	75404754	+	FFF	3		0
11	75404760	+	FF	2		0
11	75404770	+	FF	2		0
11	75404771	+	F	1	F	1
11	75404772	+	F:	2		0
11	75404785	+	F	1		0
11	75404788	+	F	1		0
11	75404789	+	F	1		0
11	75404790	+	F	1		0
11	75404792	+	F	1		0
11	75404793	+	F	1		0
11	75404795	+	F	1		0
11	75404796	+	F	1		0
11	75404797	+	F	1		0
11	75404798	+	F	1		0
11	75404799	+	F	1		0
11	75404802	+	F	1		0
11	75404804	+	F	1		0
11	77313697	+	F	1		0
11	77313698	+	F	1		0
11	77313699	+	F	1		0
11	77313700	+	F	1		0
11	77313706	+	F	1		0
11	77313712	+	F	1		0
11	77313716	+	F	1		0
11	77313719	+	F	1		0
11	77313725	+	F	1		0
11	77313737	+	F	1		0
11	82689753	+	F	1		0
11	82689754	+	F	1		0
11	82689763	+	,	1		0
11	82689765	+	F	1		0
11	82689770	+	F	1		0
11	82689775	+	F	1		0
11	82689778	+	F	1		0
11	82689780	+	F	1		0
11	82689782	+	F	1		0
11	82689788	+	F	1		0
11	85021355	-	F	1		0
11	85021359	-	F	1		0
11	85021370	-	F	1		0
11	85021380	-	F	1		0
11	85021381	-	F	1		0
11	85483994	+	F	1		0
11	85484004	+	F	1		0
11	85484007	+	F	1		0
11	85484008	+	F	1		0
11	85484009	+	F	1		0
11	85484014	+	F	1		0
11	85484025	+	F	1		0
11	85484027	+	F	1		0
11	85484028	+	F	1		0
11	85484050	+	,	1		0
11	85484055	+	F	1		0
11	85484056	+	F	1		0
11	85484063	+	F	1		0
11	85484066	+	F	1		0
11	85484072	+	F	1		0
11	85484073	+	F	1		0
11	85484095	+	F	1		0
11	87258243	-	F	1		0
11	87258245	-	F	1		0
11	87258250	-	F	1		0
11	87258251	-	F	1		0
11	87258287	-	F	1		0
11	87258295	-	F	1		0
11	87258297	-	,	1		0
11	87258300	-	F	1		0
11	87258302	-	F	1		0
11	87258303	-	F	1		0
11	88409159	-	F	1		0
11	88409162	-	F	1		0
11	88409167	-	F	1		0
11	88409168	-	F	1		0
11	88409170	-	F	1		0
11	88409175	-	F	1		0
11	88409176	-	F	1		0
11	88409178	-	F	1		0
11	88409183	-	F	1		0
11	90282732	+	F	1		0
11	90282733	+	F	1		0
11	90282739	+	F	1		0
11	90282744	+	F	1		0
11	90282747	+	F	1		0
11	90282748	+	F	1		0
11	90282751	+	F	1		0
11	90282752	+	F	1		0
11	90282753	+	F	1		0
11	90282759	+	F	1		0
11	90282760	+	F	1		0
11	90282766	+	F	1		0
11	90282767	+	F	1		0
11	90282821	+	F	1		0
11	90282827	+	F	1		0
11	90282831	+	FF	2		0
11	90282835	+	FF	2		0
11	90282841	+	FF	2		0
11	90282842	+	FF	2		0
11	90282843	+	FF	2		0
11	90282844	+	FF	2		0
11	90282848	+	FF	2		0
11	90282861	+	F	1		0
11	90282965	+	F	1		0
11	90282966	+	F	1		0
11	90282967	+	F	1		0
11	90282973	+	F	1		0
11	90282975	+	F	1		0
11	90282978	+	F	1		0
11	90282980	+	F	1		0
11	90282981	+	F	1		0
11	90282987	+	F	1		0
11	90282996	+	F	1		0
11	90283002	+	F	1		0
11	90283003	+	:	1		0
11	90283014	+	F	1		0
11	90283015	+	F	1		0
11	93536001	+	F	1		0
11	93536008	+	F	1		0
11	93536017	+	F	1		0
11	93536022	+	F	1		0
11	93536025	+	F	1		0
11	93536037	+	F	1		0
11	93536039	+	F	1		0
11	93536040	+	F	1		0
11	93730319	-	F	1		0
11	93730335	-	F	1		0
11	93730346	-	F	1		0
11	93730353	-	F	1		0
11	93730355	-	F	1		0
11	93730356	-	F	1		0
11	93730365	-	F	1		0
11	93730368	-	F	1		0
11	93730370	-	F	1		0
11	93730383	-	F	1		0
11	93735469	-	F	1		0
11	93735470	-	F	1		0
11	93735474	-	F	1		0
11	93735475	-	F	1		0
11	93735477	-	F	1		0
11	93735481	-	F	1		0
11	93735483	-	F	1		0
11	93735489	-	F	1		0
11	93735490	-	F	1		0
11	93735492	-	F	1		0
11	93735496	-		0	F	1
11	93735500	-	F	1		0
11	94558863	-	F	1		0
11	94558865	-	F	1		0
11	94558872	-	F	1		0
11	94558884	-	F	1		0
11	94558885	-	F	1		0
11	94558886	-	F	1		0
11	94558887	-	F	1		0
11	94558891	-	F	1		0
11	94558892	-	F	1		0
11	94558896	-	F	1		0
11	94558897	-	F	1		0
11	94558898	-	F	1		0
11	94558909	-	F	1		0
11	94558910	-	F	1		0
11	102295420	+	F	1		0
11	102295421	+	F	1		0
11	102295426	+	F	1		0
11	102295430	+	F	1		0
11	102295436	+	F	1		0
11	103408557	-	F	1		0
11	103408560	-	F	1		0
11	103408573	-	F	1		0
11	103408577	-	F	1		0
11	103408583	-	F	1		0
11	103408588	-	F	1		0
11	103408589	-	F	1		0
11	103408599	-	F	1		0
11	103408610	-	F	1		0
11	103408619	-	F	1		0
11	103408620	-	F	1		0
11	103408630	-	F	1		0
11	103408633	-	F	1		0
11	106825683	+	F	1		0
11	106825686	+	F	1		0
11	106825687	+	F	1		0
11	106825688	+	F	1		0
11	106825693	+	F	1		0
11	106825694	+	F	1		0
11	106825696	+	F	1		0
11	106825698	+	F	1		0
11	106825714	+	F	1		0
11	106825720	+	F	1		0
11	106825721	+	F	1		0
11	106825723	+	F	1		0
11	106825725	+	F	1		0
11	106825732	+	F	1		0
11	106825736	+	F	1		0
11	106825740	+	F	1		0
11	106825742	+	F	1		0
11	110230018	-	F	1		0
11	110230019	-	F	1		0
11	110230027	-	:	1		0
11	110230032	-	F	1		0
11	110230037	-	F	1		0
11	110253995	-	F	1		0
11	110253998	-	F	1		0
11	110254009	-	F	1		0
11	110254015	-	F	1		0
11	110254016	-	F	1		0
11	110254028	-	F	1		0
11	110254032	-	F	1		0
11	110254037	-	F	1		0
11	110254043	-	F	1		0
11	110254044	-	F	1		0
11	112087915	+	F	1		0
11	112087916	+	F	1		0
11	112087919	+	F	1		0
11	112087920	+	F	1		0
11	112087924	+	F	1		0
11	112087925	+	F	1		0
11	112087926	+	F	1		0
11	112087943	+	F	1		0
11	112087946	+	F	1		0
11	112087948	+	F	1		0
11	112185250	+	F	1		0
11	112185255	+	F	1		0
11	112185264	+	F	1		0
11	112185272	+	F	1		0
11	112185275	+	F	1		0
11	112185287	+	F	1		0
11	112185297	+	F	1		0
11	112185300	+	F	1		0
11	112268152	-	F	1		0
11	112268156	-	F	1		0
11	112268160	-	F	1		0
11	112268168	-	F	1		0
11	118407065	+	F	1		0
11	118407069	+	F	1		0
11	118407076	+	F	1		0
11	118407079	+	F	1		0
11	118407083	+	F	1		0
11	118407086	+	F	1		0
11	118407088	+	F	1		0
11	118407090	+	F	1		0
11	118409004	+	F	1		0
11	119017371	-	F	1		0
11	119017372	-	F	1		0
11	119017374	-	F	1		0
11	119017380	-	F	1		0
11	119017383	-	F	1		0
11	119017384	-	F	1		0
11	119017385	-	F	1		0
11	119017388	-	F	1		0
11	119017393	-	F	1		0
11	119017394	-	FF	2		0
11	119017398	-	FF	2		0
11	119017399	-	FF	2		0
